"class";"feature0";"feature1";"feature2";"feature3";"feature4";"feature5";"feature6";"feature7";"feature8";"feature9";"feature10";"feature11";"feature12";"feature13";"feature14";"feature15";"feature16";"feature17";"feature18";"feature19";"feature20";"feature21";"feature22";"feature23";"feature24";"feature25";"feature26";"feature27";"feature28";"feature29";"feature30";"feature31";"feature32";"feature33";"feature34";"feature35";"feature36";"feature37";"feature38";"feature39";
"disco";36.6493;-12.4678;-4.21005;-2.18109;0.189248;-1.68804;-2.50262;1.96439;-1.04024;-3.12379;-2.18822;-1.65481;-0.741165;-0.717896;-2.86571;-1.90103;0.498902;0.627803;1.51992;4.34296;6.17405;3.83266;2.01082;-0.248906;-2.61464;-4.34589;-3.57861;-0.565716;3.62916;4.27396;-2.28359;-6.30392;-4.23065;0.389191;3.50982;0.540676;-3.04438;-0.233328;3.07801;1.9357;
"disco";18.4403;-5.46531;-2.50199;-0.176358;-0.798783;-1.28696;-1.60955;-0.476732;-0.795141;0.247114;0.867816;-1.07293;0.0773978;-1.69399;-1.7871;-2.69853;-0.204545;1.05436;2.33428;1.97951;2.57359;3.37458;0.280707;-0.709895;-0.983529;-1.94313;-2.4943;-0.711767;2.41375;2.71525;-0.272165;-3.23993;-2.97167;0.921063;0.614165;-1.12773;-1.2348;0.319396;2.14851;0.91825;
"disco";30.5442;-10.4415;-2.9698;1.02183;-1.24007;-1.63866;-0.925724;-2.61536;-1.13835;-1.39734;-1.36091;-0.0292054;-0.685891;-2.54211;-4.61258;-1.39804;1.03752;0.863799;3.22328;4.64139;5.09806;2.51964;0.577694;1.5276;-0.840864;-5.24605;-3.54805;0.129746;1.64849;3.15552;-1.26558;-3.98043;-4.67109;0.278643;2.47982;-0.776336;-1.93401;0.204169;3.26634;2.099;
"disco";40.0526;-12.277;-5.33259;-0.0297426;-2.06221;-3.41932;-0.297269;0.0918189;-1.54819;-2.67734;-2.30479;-0.811489;-0.854499;-2.93196;-2.49118;-2.18569;-0.943437;1.81565;2.76356;5.09643;7.17104;4.39135;2.12718;-0.115383;-3.573;-4.81928;-4.42415;-0.987316;4.89959;4.20531;-2.27038;-6.80354;-4.92412;0.601471;2.96569;0.504377;-2.57254;-0.377423;3.29587;2.78836;
"disco";34.9783;-11.4707;-3.26746;0.0252052;-0.909312;-2.46483;-2.48095;1.36285;-0.538492;-4.3429;-2.29558;-1.02143;-2.86927;-1.31987;-1.02242;-2.25949;0.165895;0.908865;1.68744;5.42212;6.56056;4.1005;2.06786;-0.241717;-2.89127;-4.08097;-3.47308;-0.92047;3.65048;2.43777;-1.74609;-6.11934;-4.12784;0.657924;2.10768;0.761;-1.94488;-0.267919;3.02278;2.10813;
"disco";34.2981;-15.2655;-5.23981;0.46612;0.117185;-2.03075;-1.75153;-0.739877;-0.323748;-0.228346;1.2688;1.65098;-0.534385;-2.27997;-3.02007;-3.44799;-0.116243;1.91093;1.251;3.70026;3.12206;2.07179;0.533825;-0.0928132;-1.50482;-2.27339;-3.89547;-1.09223;3.84029;4.81841;-0.170821;-5.12164;-2.90382;0.126741;2.12415;-0.652036;-3.11361;-0.0376008;3.08269;1.88027;
"disco";29.2003;-8.74467;-1.95914;-0.613824;-2.46197;-0.406992;-0.553159;-2.3739;-1.22903;-0.979391;-1.95628;-2.05607;-1.39861;-1.07351;-2.5907;-2.30307;0.570098;1.34814;1.92381;4.51578;5.93447;3.94676;0.644615;0.297429;-1.20412;-4.71572;-3.49389;-0.149537;2.37284;2.36142;-0.0936126;-6.26014;-4.4215;1.14905;2.64159;-1.00597;-1.55398;0.302567;2.92358;1.50386;
"disco";36.212;-11.7093;-4.9585;0.457432;0.127064;-2.52044;-2.64985;-0.190861;-0.413771;-3.09835;-2.14342;-0.802974;-1.249;-2.28336;-3.07537;-1.69905;0.429937;0.983396;2.28521;5.72326;5.74235;3.98518;1.62908;-0.192334;-1.96747;-4.25175;-4.16122;-0.608376;2.81353;3.86817;-2.08532;-5.61939;-4.23994;-0.199972;3.34216;-0.254324;-2.1837;-0.223007;3.49243;2.52572;
"disco";33.4938;-10.0322;-4.59186;-0.922697;-0.891638;-1.45115;0.252923;-0.65495;-1.08514;-3.08562;-3.22517;-2.10743;0.0217646;-1.57316;-3.36128;0.476746;0.000629512;-0.308734;2.64946;4.56111;5.02393;4.4158;1.64719;0.337722;-1.50504;-4.95243;-3.94129;-0.135356;3.4916;2.95084;-2.46302;-5.44081;-5.12523;0.958719;3.75713;0.0539387;-2.11522;-0.634202;2.81329;2.1712;
"disco";36.2458;-10.2766;-4.77484;-1.7078;-1.15276;-1.76486;-2.45624;-0.321248;-0.497774;-1.86077;-0.823064;-2.27105;-0.514353;-1.94371;-3.0359;-2.49385;-0.416243;1.21901;2.42621;4.83898;7.50541;3.77282;1.66415;-0.337761;-4.09318;-2.96772;-4.59389;-1.61254;4.89492;4.69721;-2.37448;-5.71552;-5.28284;0.391522;3.74938;-0.827544;-2.45141;0.0943286;3.19004;2.79312;
"disco";32.9808;-9.12739;-2.46529;-0.679689;-2.16997;-2.43963;-0.494693;-0.261453;-1.89023;-2.37838;-3.99378;-0.760767;-0.0100975;-3.57399;-3.01642;-0.843386;-0.125666;0.615762;3.5471;5.8575;4.78693;4.98136;2.81009;-0.731647;-2.00928;-5.38515;-4.13199;-0.239089;3.92874;2.23397;-1.9591;-5.92781;-4.0859;-0.0411924;2.2395;1.20133;-2.42702;-0.0978529;3.24508;2.02347;
"disco";32.2669;-8.09215;-4.38226;-1.2585;-1.17757;-1.65034;-0.144346;-1.22016;-0.415572;-3.5481;-3.31042;-0.431543;-1.54257;-1.67769;-3.07958;-1.09176;1.26873;-0.807514;2.78742;5.62695;5.9207;3.12849;2.47304;0.764773;-2.87318;-4.33348;-4.64318;-0.0920263;4.00211;2.55677;-2.16795;-5.73474;-4.50037;9.53474e-05;3.51746;0.694789;-2.73206;-0.235623;3.03941;2.36661;
"disco";33.5768;-10.3336;-4.12331;1.23331;-0.125605;-3.0671;-2.36303;-1.5564;-0.443031;-1.84543;-3.02603;0.231278;-1.17872;-3.46637;-3.14707;-1.64474;-0.0168865;1.382;3.62118;5.05684;5.87846;3.83287;1.76775;-0.35853;-2.1148;-3.62765;-4.15955;-1.35568;3.30203;2.6816;-1.28959;-5.37691;-3.87396;-0.340211;2.30788;-0.0978398;-2.0647;0.25492;3.36751;2.83828;
"disco";35.2629;-10.838;-2.09858;-3.11914;-1.49741;-1.3283;-0.729337;-1.19483;-0.830399;-2.01736;-2.51449;-1.43517;-1.31802;-1.25227;-3.53307;-1.46043;0.709925;-0.335132;2.21588;6.16465;6.55883;3.46099;1.92914;0.441263;-3.33765;-4.23034;-4.73709;-0.247764;4.39737;3.09527;-1.58667;-6.35011;-4.75407;0.225654;3.46672;0.395329;-2.90842;-0.105899;3.36916;2.3654;
"disco";36.2816;-12.1349;-3.86752;-0.167608;-0.366624;-2.11081;-2.33395;0.239423;-0.10253;-3.40399;-3.63381;-1.14297;-1.36691;-1.19089;-2.87133;-1.68689;0.585071;0.867995;2.3586;4.72852;5.88935;4.91661;2.05009;-0.883844;-1.96378;-4.33857;-3.88046;-0.424108;2.8612;3.26833;-1.98663;-5.99767;-4.5861;0.611728;3.04888;0.138864;-2.20921;0.0987262;2.77542;2.50331;
"disco";49.9244;-14.3058;-6.70785;-2.79942;-1.82258;-0.806504;-0.951894;-1.20272;-1.41287;-3.9604;-3.99453;-2.0172;-0.484603;-2.85156;-4.34954;-0.814285;0.202791;-0.0742548;4.06773;6.95645;7.80861;6.71109;1.19181;0.743292;-3.127;-6.77452;-6.11588;-0.932643;5.82952;5.03133;-2.53654;-9.69573;-6.42912;0.938461;5.47501;0.942619;-4.05545;-0.547414;4.25359;3.31501;
"disco";38.2141;-13.7315;-5.07047;-0.095376;-0.311787;-2.47953;-0.697867;-0.724855;-1.84326;-1.41929;-1.56465;-0.877539;-0.904634;-1.89864;-2.89318;-2.57887;0.101833;1.63855;2.49571;4.66765;4.61336;4.48414;2.20269;-1.57236;-1.46299;-3.25927;-4.8261;-1.50278;4.45381;3.8812;-1.14187;-6.82843;-4.38936;1.1019;2.85921;-0.228482;-2.61689;-0.0970318;3.20827;2.27413;
"disco";42.7728;-14.2895;-5.94634;0.685814;-0.478985;-3.15357;-1.89081;-1.32975;-0.281798;-2.09583;-2.63824;-1.7171;-1.01007;-2.35817;-3.75696;-0.826006;-0.793756;1.03613;2.80043;5.81907;7.84609;4.11091;1.92331;-1.16709;-2.12809;-4.6145;-4.71773;-1.01408;3.60218;4.81326;-2.32014;-6.46513;-5.42326;0.57193;3.46944;-0.00835044;-2.6449;-0.50668;4.50084;2.27401;
"disco";37.6333;-11.6382;-4.05634;-1.8064;-0.781583;-2.47359;-0.61245;-0.618458;-0.391032;-3.3211;-2.65361;-0.935588;-1.0544;-3.07082;-1.47667;-1.48413;-0.833209;0.806479;2.71854;5.03769;6.75523;4.42184;1.72603;-0.231394;-2.4471;-4.92694;-4.3762;-0.440643;3.94842;4.15757;-2.422;-6.53881;-4.86972;0.827321;2.99642;0.662341;-2.73062;-0.135292;2.8119;2.83222;
"disco";44.2894;-16.7131;-6.61211;-0.81038;0.376204;-2.15602;-2.84453;0.929448;-0.898263;-3.46683;0.224681;0.334749;-1.33986;-2.07157;-3.26536;-3.51634;0.0276923;1.86216;3.23457;3.34116;6.6063;3.34327;1.94515;-0.357519;-3.04072;-3.22686;-4.92217;-2.22811;5.58122;5.44605;-1.70591;-7.21949;-4.63234;0.844077;3.46157;-0.255786;-3.06623;-0.573954;3.50619;3.02591;
"disco";36.9587;-11.5569;-3.97208;-0.434613;-1.37405;-2.99035;-0.661325;0.0793009;-1.92781;-2.74858;-1.79407;-1.59175;-0.575314;-2.54695;-2.64403;-2.22688;-0.988924;2.6679;2.84435;4.65786;5.39473;5.62271;2.1026;-1.00706;-2.62104;-3.90997;-4.86013;-0.808562;4.19848;3.51251;-1.57341;-6.84035;-4.79692;1.29281;2.39083;-0.0929121;-1.72374;-0.408215;3.17888;2.36278;
"disco";30.7707;-10.3643;-3.38441;-1.11852;-1.96035;-1.25185;-0.360163;0.719528;-0.997406;-2.20862;-2.03145;-1.16917;0.154685;-1.55766;-2.81253;-0.337613;-0.461218;-0.281293;2.13918;4.24273;3.88848;3.79863;2.11783;-0.396103;-2.26851;-3.73021;-3.63113;-0.184046;4.22041;2.9768;-2.11054;-4.87835;-3.87261;0.311878;2.84542;0.251101;-2.09366;-0.70447;2.47468;2.02767;
"disco";31.1562;-11.4216;-4.67912;-0.898493;-0.587896;-3.07567;0.101111;0.147519;0.0990877;-1.91197;-0.780058;1.93894;-1.02098;-1.70433;-2.09806;-3.28119;-0.12822;0.946294;2.40001;2.57784;3.48872;3.47355;1.52749;-0.639095;-2.17514;-3.33256;-3.20863;-0.960274;4.89572;3.88924;-1.58034;-4.10832;-4.49881;1.31973;1.92266;-0.631472;-1.7006;-0.817796;2.39965;1.89469;
"disco";35.9237;-12.4287;-2.68825;-2.15858;-2.00099;-2.25066;-1.38079;1.50073;-0.896789;-3.00425;-0.530609;-0.135519;-2.59411;-2.28546;-0.59641;-1.6922;-1.22951;-0.0158352;1.02409;6.41306;6.80206;2.57452;1.45998;0.408511;-3.01097;-5.32383;-3.39247;0.0284283;4.27829;4.04466;-1.90819;-6.26871;-3.60057;0.0642843;2.01022;1.47949;-2.83194;-0.989246;3.6231;1.86654;
"disco";33.4995;-9.54905;-2.78818;-1.89233;-0.275754;-2.55698;-1.71154;-1.10396;-0.72406;-2.04054;-3.43769;0.567284;0.0972606;-4.61337;-2.77668;-1.99495;-0.115453;1.30517;3.64238;5.82793;4.14153;5.32626;1.92232;-0.725212;-1.91928;-4.68136;-4.50842;-0.669612;3.80995;3.49545;-2.066;-5.48907;-4.36012;0.034941;2.31575;0.330903;-2.06238;-0.578936;3.79797;2.49839;
"disco";31.812;-10.9794;-3.99951;-0.578658;-0.036196;-0.968196;-1.16428;-0.97253;-1.62471;-1.09121;-2.94739;0.032627;-0.189633;-3.42592;-1.6174;-1.31349;-0.880079;1.88746;2.77927;3.19975;4.55622;3.24576;2.19075;-0.532814;-1.60655;-2.4007;-4.16262;-2.0946;4.37775;3.00996;-1.70014;-5.44734;-3.73282;0.523492;2.94131;-0.446026;-2.08074;-0.198252;2.62726;2.49137;
"disco";30.7567;-8.46679;0.0839856;-0.00664195;-2.45407;-3.16283;-1.85531;-0.183208;-1.56173;-4.0994;-2.54771;-0.486571;0.0876665;-3.35112;-5.40557;-2.13644;0.501243;3.22585;4.04702;5.11848;5.61513;4.27999;3.15809;0.647061;-3.46039;-5.51569;-3.59068;-0.30748;2.90033;1.82031;-1.99275;-4.72524;-3.82614;-1.13863;1.98104;0.23284;-1.36818;0.372726;3.19795;2.46382;
"disco";33.1217;-10.1376;-2.55103;-1.1007;-1.07997;-1.24446;-0.92925;-2.62439;-0.892856;-1.22497;-3.49768;-0.66891;-1.35617;-1.86129;-3.89295;-1.08595;0.590749;0.385561;3.29907;5.42007;5.26358;4.69824;0.877531;0.60881;-2.30672;-3.73476;-4.72683;-0.710168;3.46094;2.57299;-1.18381;-5.84276;-4.77796;0.642641;2.8163;-0.0722017;-2.35097;0.0827333;3.57897;1.99291;
"disco";36.083;-14.1562;-2.22869;0.825146;-0.448832;-1.06963;-2.26039;-1.59772;-2.07778;-3.0273;-0.745327;0.212354;-2.25381;-4.47707;-1.66003;-0.618285;-1.27051;1.77869;4.1661;4.74946;5.22056;3.67607;0.442397;0.929646;-0.432272;-4.10388;-4.97357;-0.800228;2.4313;2.8723;-1.08064;-5.85514;-4.14294;0.789928;2.26589;-0.869384;-1.10836;-0.243539;2.95497;2.94757;
"disco";36.4623;-12.9098;-3.86745;-0.693127;-1.32921;-2.03033;-1.29766;0.0857194;-1.41367;-2.22319;-1.49872;0.0992734;0.136367;-2.82393;-3.47639;-2.92183;0.181906;2.16247;2.62376;4.21501;4.79691;3.87965;2.03572;0.0433345;-2.82976;-3.78313;-4.6822;-0.326613;3.70965;4.57795;-2.14985;-5.47223;-4.38803;0.21887;3.07416;-0.308546;-2.46343;-0.125992;2.98388;2.33734;
"disco";27.1736;-9.54795;-1.531;-0.270468;-0.273997;-2.12159;-1.83378;0.0718678;-2.7419;-0.990942;0.523849;-1.43854;-2.01087;-1.96469;-1.91835;-1.2666;-0.715583;0.592377;3.44888;3.79855;4.5405;3.46818;0.705122;-0.280441;-1.03563;-2.85563;-3.78338;-0.852822;2.72696;2.36393;-0.600054;-4.8919;-3.30555;0.624871;1.38454;-0.754014;-1.32284;0.50177;2.09501;2.34406;
"disco";41.315;-12.9201;-4.67776;-2.37375;-1.78765;0.601863;-2.32566;-1.87202;0.0262243;-2.85041;-2.4117;-2.10355;0.0671868;-2.03795;-3.88144;-2.64147;0.762329;1.79752;1.6676;6.08172;6.56345;4.73398;1.77702;-0.308265;-2.38871;-4.83572;-5.15117;-1.04412;4.7046;4.22021;-1.37633;-7.51386;-6.19532;1.5074;4.21428;-0.230569;-3.26543;-0.045558;3.74393;2.59555;
"disco";33.3466;-9.25137;-5.28891;-0.705385;0.223211;-2.67373;-2.09414;0.0221504;-1.08149;-1.40929;-2.72024;-0.260531;-1.21755;-3.29728;-1.48766;-1.17995;-1.4065;1.23922;2.42857;4.6856;6.85556;3.30373;1.49548;-0.23769;-2.52791;-3.52029;-4.32993;-0.977648;4.09626;3.24043;-1.43977;-5.83517;-4.45495;0.423507;3.01494;-0.537594;-1.80015;-0.327681;2.86218;2.96631;
"disco";32.5588;-10.6478;-3.8513;-0.0755507;-1.05561;-2.20592;-1.14249;-2.0783;0.0381897;-0.215384;-1.78375;-1.6405;-2.0534;-0.995179;-2.05371;-1.9022;0.0418601;-0.162113;1.68231;5.41629;6.485;3.42162;0.919166;-0.974452;-1.91275;-3.2133;-3.85036;-0.786633;3.25362;3.48093;-1.09887;-5.29234;-4.58904;0.652026;2.71998;-0.544503;-2.60595;0.814129;2.7359;2.0262;
"disco";33.6063;-9.68383;-2.34904;-1.5991;-0.6903;-1.55265;-2.79475;-1.99776;0.693184;-1.53373;-3.74637;-1.77058;-0.237958;-3.85974;-2.38601;0.114195;-0.965028;-0.398801;3.25112;6.71432;5.96786;4.65738;2.05764;-1.49283;-2.43633;-3.31932;-4.5312;-1.28426;3.98373;2.96177;-2.11192;-5.53657;-4.27752;-0.125492;2.34519;0.714873;-2.42946;-0.143862;3.78001;2.53292;
"disco";33.8135;-12.057;-4.15152;-0.160839;-0.730871;-0.788806;-1.16189;-0.303554;-0.66577;-4.07021;-1.60545;-0.302823;-0.774493;-2.96268;-1.71194;-0.826745;-0.544204;0.917582;3.00571;3.68556;4.45829;3.38799;2.24862;-0.0292268;-1.65643;-3.21312;-4.40119;-1.04966;3.82847;3.35844;-2.47353;-5.32747;-3.93021;0.649869;2.68307;0.522379;-2.50704;-0.221911;2.37967;2.60852;
"disco";41.4476;-17.3401;-4.14131;-0.276838;1.26656;-1.04253;-0.0550832;-0.170607;-1.0809;-5.06557;-5.6069;-1.15983;-0.563529;-2.12553;-0.857056;-0.623563;0.633652;1.22374;2.40012;3.0808;4.38321;5.29378;2.44111;0.140793;-1.23142;-3.3849;-4.20595;-1.77216;3.51533;2.88986;-2.90335;-7.23611;-4.05271;1.37685;3.83833;1.1599;-2.731;-0.740856;2.81294;2.16303;
"disco";29.0856;-9.80654;-1.4947;-0.258457;-2.34979;0.0506455;-0.527852;-2.66221;-1.78267;0.0961403;-2.14102;-2.48346;-2.10152;-0.558334;-1.42923;-2.90957;0.85091;1.29983;1.53988;4.13759;6.35265;3.13852;1.26495;-0.286562;-1.45005;-3.15279;-3.27765;-1.46242;2.4897;3.05105;-1.1627;-5.66174;-4.10609;0.965592;2.79844;-1.02971;-1.80172;0.520083;3.06738;1.2394;
"disco";30.6763;-10.8256;-4.12907;-2.35753;-1.63037;-0.933645;-0.475335;-1.57893;1.22093;0.606908;-1.3904;-1.00709;1.15859;-0.630242;-4.39613;-1.52719;0.978111;-1.83629;1.4328;4.3423;4.44349;2.69881;0.812164;-0.450674;-2.07477;-3.93597;-3.19706;0.249822;4.18241;3.94589;-0.486752;-4.95657;-4.07774;0.226359;3.06697;-0.120509;-3.40925;-0.225038;3.09577;1.45089;
"disco";40.2936;-13.8948;-5.33415;-1.41312;-2.20118;-2.04865;-0.399707;0.843899;-0.998032;-2.5011;-1.89687;0.0458347;-0.696804;-2.35245;-2.67159;-1.11681;-1.09712;0.040413;2.50265;4.96226;5.8744;3.88142;1.95006;-0.323729;-2.89214;-4.86066;-4.56338;-0.235676;5.44799;4.41822;-2.04231;-6.71556;-4.557;0.420092;3.53487;0.493153;-2.85285;-1.02338;3.17863;2.54557;
"disco";29.862;-11.0069;-3.06668;0.139012;-0.507072;-2.66117;1.98474;0.7393;-1.82277;-4.25703;-3.79602;0.105624;-1.75473;-1.8822;-0.318944;0.214733;0.274059;-1.02727;2.24765;4.18095;3.10571;3.61105;2.24172;0.991558;-1.67682;-3.65416;-3.84929;0.415876;3.25706;1.24539;-2.42456;-4.94785;-3.14471;0.275826;2.93352;0.637317;-1.15183;-1.35579;2.07153;1.99675;
"disco";32.8153;-11.8819;-4.09525;1.79601;0.211589;-2.41014;-2.37973;-1.43075;-1.48936;-2.03139;-0.105055;-0.223747;-0.736765;-2.89558;-3.97722;-2.70877;0.68371;2.46187;3.45767;3.96792;4.52155;3.14219;1.42644;0.160575;-1.39252;-3.04274;-4.13809;-1.59461;2.61642;3.57406;-1.29471;-4.6582;-3.9476;0.298901;1.91856;-0.590479;-2.22436;0.584221;3.1412;2.50492;
"disco";36.8046;-10.2994;-5.54247;-1.17157;-1.27392;-1.95814;-0.851318;0.611111;-0.575015;-3.14271;-4.18598;-1.90518;-0.0498885;-1.51072;-2.69335;-1.20295;-0.0872525;0.552048;2.4524;4.16812;6.5944;4.97245;2.57742;-0.848605;-2.89472;-4.57758;-4.11252;-0.459911;4.15475;3.90472;-2.70499;-6.65567;-4.87288;0.670336;3.81663;0.593816;-2.77446;-0.245088;2.78681;2.39552;
"disco";38.7681;-12.2953;-5.51249;-0.0239718;-0.633742;-2.87501;-1.26224;-0.182466;-2.00755;-1.35053;-2.34146;-1.36916;-1.13529;-2.62021;-2.12437;-1.98477;-0.528135;0.934133;3.18975;4.92673;6.31081;4.82433;1.80091;-1.23674;-2.20325;-3.70767;-4.81432;-1.42952;4.51151;3.96268;-1.70006;-6.85316;-4.83021;0.988934;2.96214;-0.062958;-2.42673;-0.1722;3.3537;2.55208;
"disco";32.2583;-10.043;-4.00378;-0.579997;-0.980273;-1.39664;-1.24216;0.258366;-1.01367;-3.49434;-1.49006;-1.54148;-1.03731;-1.97876;-1.29108;-2.56743;0.940326;0.43787;2.20778;4.11736;5.86492;3.43492;1.64939;0.359196;-1.91096;-4.55319;-3.41437;-0.414912;2.89509;3.51044;-1.86306;-6.11512;-3.67129;0.333275;2.87596;0.426335;-2.55118;0.0166635;2.71359;1.96574;
"disco";54.4068;-16.2229;-7.20766;-1.45483;-0.760549;-2.83536;-1.68642;-1.59111;-2.38872;-3.22248;-3.48505;-0.879771;-2.72392;-3.09151;-4.13191;-2.19543;-0.743596;2.38223;4.12162;7.68315;9.20886;6.36445;2.18664;-0.789772;-3.19841;-5.66484;-7.37719;-1.57303;5.26137;6.65139;-3.35884;-9.3689;-7.45999;1.67039;4.77299;0.0673942;-3.14224;-0.632861;4.82754;4.1444;
"disco";33.1097;-11.0428;-5.10849;0.15776;1.23357;-1.00187;-0.383484;-0.287956;-1.60328;-4.79447;-2.76432;-2.51722;-1.74986;-1.43406;-0.736228;0.471899;-0.374086;0.899322;1.74515;4.18628;4.61948;3.97595;2.3635;-0.541993;0.0810216;-3.36394;-4.54929;-0.706487;2.47061;2.25102;-1.99786;-6.59068;-4.19702;1.74666;3.29956;0.0896289;-1.52269;-0.83568;2.58832;2.1448;
"disco";35.5466;-12.2515;-4.57233;-1.38242;-0.400247;-0.933575;0.0469482;-0.0760058;-1.88204;-2.79465;-2.89145;-1.11014;-1.01451;-1.60571;-1.42955;-1.46005;-0.200371;1.5056;1.49557;3.77309;5.27203;4.09848;1.43729;0.25362;-0.96083;-4.86203;-3.82082;-0.503875;3.40205;3.47278;-1.53831;-7.00375;-4.56078;1.63301;3.49114;0.0591913;-2.56731;-0.0734854;2.09165;2.30089;
"disco";32.6698;-11.963;-4.14882;-0.499815;-1.77816;-2.52701;-0.546107;-0.0815523;-0.14392;-0.599124;-1.43053;-0.130286;1.1863;-2.08863;-3.39118;-3.1935;0.402818;1.34134;1.24125;3.851;4.56325;2.92164;1.98347;-0.801324;-2.24041;-4.3037;-3.14168;0.0653239;3.79831;4.03471;-0.999448;-4.85628;-4.1123;0.463426;2.21273;0.0166747;-2.70534;-0.434145;3.38999;1.14805;
"disco";31.4499;-9.43542;-4.82791;-1.80536;-0.498409;-1.50265;-0.518635;1.14377;-0.88135;-3.5229;-2.42924;0.0413288;-0.806818;-1.93753;-1.48433;-1.27282;-0.663616;1.09882;1.5395;3.63738;4.94683;3.31872;2.03517;0.418977;-2.37985;-4.14211;-3.69456;-0.0617978;3.63282;3.87785;-2.33386;-6.04752;-3.38598;0.295405;3.02639;0.818092;-2.66347;-0.687919;2.55336;1.96628;
"disco";29.0882;-9.67204;-2.03509;-1.92511;-0.836095;0.723653;-1.09333;0.0180667;-2.11698;-2.75632;-1.40164;-3.49568;-2.20919;0.453353;-0.998737;-1.3562;0.310408;0.844751;1.19515;3.23541;6.07343;3.50388;1.04817;0.358559;-0.662072;-4.63876;-1.96751;-1.51708;1.95933;3.97493;-2.43248;-6.43864;-3.17794;0.876372;2.99131;0.526894;-2.76221;0.2997;2.67735;1.08658;
"disco";34.0597;-10.8947;-4.6276;-0.451072;-1.4002;-1.37413;-0.95629;-0.198636;-0.461836;-2.77362;-2.49225;-1.10626;-0.689234;-1.70621;-2.05215;-1.6354;-1.10068;2.31116;1.75702;3.53237;5.56482;4.755;1.42246;-0.593166;-1.69847;-4.33878;-3.82002;-0.323069;3.30211;3.63985;-1.48434;-6.279;-4.69909;1.28365;3.31697;-0.94784;-1.53395;-0.126314;2.02229;2.5607;
"disco";34.4705;-11.3456;-4.20146;-0.360145;-2.68224;-1.43834;-0.448287;-0.741846;-1.69225;-1.09003;-0.166125;-1.31282;-1.31559;-1.99551;-1.79785;-2.49221;-1.10751;1.47492;2.40833;4.17066;5.94222;3.64028;1.62443;-0.978685;-2.14889;-3.66019;-4.0731;-1.29525;4.44496;4.46721;-1.57955;-6.26972;-4.24299;1.0356;2.31318;-0.0681364;-2.60539;0.0742297;2.88931;2.12554;
"disco";34.4705;-11.3456;-4.20146;-0.360145;-2.68224;-1.43834;-0.448287;-0.741846;-1.69225;-1.09003;-0.166125;-1.31282;-1.31559;-1.99551;-1.79785;-2.49221;-1.10751;1.47492;2.40833;4.17066;5.94222;3.64028;1.62443;-0.978685;-2.14889;-3.66019;-4.0731;-1.29525;4.44496;4.46721;-1.57955;-6.26972;-4.24299;1.0356;2.31318;-0.0681364;-2.60539;0.0742297;2.88931;2.12554;
"hiphop";37.4772;-13.9369;-5.04706;0.574265;0.995391;-3.27025;-1.46091;-0.253182;0.19903;-1.94883;-3.30351;-2.58775;-2.15596;-1.59424;0.479285;-0.517467;-1.03547;-0.310843;0.797577;5.46309;7.03718;4.06469;1.15417;-1.43572;-1.58456;-2.82834;-4.06333;-0.510467;2.58127;3.53162;-1.95435;-6.01842;-4.48751;1.09445;3.07295;-0.0553656;-2.02178;-0.278841;2.93596;2.15551;
"hiphop";39.3316;-13.7533;-5.75678;-0.166221;0.772907;-1.40764;-2.51429;0.507168;-2.53123;-2.00806;-1.70152;-2.57917;-1.45423;-1.17746;-3.08141;-0.433372;0.0649182;0.10309;2.63571;4.84179;6.29056;4.49463;0.152644;0.704335;-1.4701;-4.13645;-4.25702;-1.38995;3.44813;3.76149;-1.48594;-6.89259;-5.01726;1.43081;3.35575;0.203585;-3.03305;-0.0806965;3.59971;1.93699;
"hiphop";32.8203;-9.23269;-4.87859;0.182868;-0.989963;-1.95669;-0.878101;0.305041;-0.351599;-3.55308;-4.72342;-1.85296;-0.113342;-1.05288;-2.47822;-1.95185;0.808748;1.42175;2.07677;3.78748;4.90246;5.73784;2.67435;-1.03543;-2.50008;-3.62345;-3.85841;-0.571166;3.30485;2.67043;-2.17898;-6.17243;-4.36609;0.774405;3.33509;0.11402;-1.89009;-0.140829;2.52201;2.03785;
"hiphop";40.2974;-14.506;-3.28757;-0.582379;-1.22408;-2.94167;-1.17231;-2.17974;0.0661484;0.0823931;-2.73286;-3.40354;-1.00183;-1.2511;-2.83052;-1.22286;-0.477198;0.165239;1.08117;6.71912;8.25016;4.29322;0.448381;-0.631466;-2.73043;-4.32977;-3.95674;-0.479739;3.04261;4.41246;-1.58662;-6.23852;-5.26001;0.358561;3.72049;-0.459002;-2.90228;0.51791;3.76016;1.88339;
"hiphop";42.5855;-15.4837;-6.26978;-0.237452;0.281744;-0.4024;-1.01622;0.888238;-2.19958;-4.30598;-3.85771;-3.15483;-1.25064;-0.759023;-1.38362;-0.500145;0.527287;0.333208;1.90864;4.19801;5.98797;5.31888;1.49616;0.542654;-1.88939;-3.87075;-4.17196;-2.01906;4.02119;3.90352;-3.07908;-7.81292;-4.86568;1.70722;4.31955;1.12215;-3.33438;-0.550598;3.18671;2.13877;
